f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,label,label_flip
3,30,79.02083,0,0,0,90,0,1,30,1,1,0,1,0,1,0,246,595,827,624,1,1
0,39,70.02555,0,1,0,100,0,0,9,0,1,0,2,0,1,0,412,467,1009,978,0,0
3,35,66.06147,0,1,0,100,0,0,7,0,1,0,1,0,1,0,333,306,819,1175,0,0
3,26,75.92926,0,0,1,90,0,1,148,1,0,1,2,0,0,0,225,340,519,1024,1,0
2,34,74.38816,1,0,0,81,0,1,951,0,1,1,3,0,1,0,491,302,786,375,1,0
1,36,65.56723,0,1,0,90,0,1,170,1,1,1,1,0,0,0,207,440,480,568,0,0
3,42,85.88028,0,1,0,100,0,1,393,0,1,1,3,0,1,0,198,253,524,1201,1,1
2,31,81.79589,1,0,0,100,0,1,565,1,0,1,3,0,1,0,272,359,1409,833,1,1
3,39,74.67208,0,1,0,90,0,1,47,0,1,0,1,0,1,1,463,357,919,554,1,0
3,35,76.3519,0,1,0,100,0,0,0,1,1,0,1,0,1,1,517,660,870,1342,0,0
0,32,71.17353,0,1,1,100,0,1,949,0,1,1,1,0,1,0,368,306,1041,1251,1,0
0,22,110.10531,0,1,0,90,0,0,837,1,1,1,1,1,1,1,221,378,745,1053,1,1
0,30,99.96991,0,0,0,90,0,0,0,1,0,0,1,0,0,1,491,445,1681,545,0,0
0,41,79.41101,0,0,0,100,0,1,1403,0,1,1,3,0,1,0,320,319,851,1013,1,0
0,31,88.56966,0,1,0,90,0,1,187,0,1,0,1,0,1,0,355,534,696,968,1,0
0,47,76.34763,0,1,1,90,0,1,1345,1,1,1,1,0,0,1,444,414,618,1304,0,0
3,45,70.6484,0,1,0,100,0,0,949,0,1,1,3,0,1,0,243,391,661,1049,1,1
3,26,93.44195,0,0,0,100,0,0,0,1,1,0,1,0,1,1,245,277,606,467,1,1
1,39,65.29092,0,1,0,90,0,1,420,1,1,1,3,0,1,0,334,349,704,1513,1,0
0,32,73.97278,0,1,0,100,1,1,101,0,1,0,1,0,1,0,316,330,1376,732,1,0
3,31,69.45545,0,1,0,100,0,0,0,1,1,0,1,1,1,1,433,612,483,1472,1,0
2,30,84.61727,1,0,1,100,0,1,752,1,0,1,3,0,1,0,194,265,530,595,1,0
0,33,86.39857,0,0,0,100,0,1,10,1,1,0,1,1,0,0,267,481,1274,905,1,1
0,38,84.20625,0,0,0,100,0,1,491,0,1,1,3,0,0,0,381,241,1818,1414,0,0
0,37,76.74814,0,0,1,90,0,0,18,1,0,0,1,0,0,0,276,503,863,658,1,1
2,38,69.95402,0,1,0,100,0,1,876,1,1,1,2,0,1,1,383,269,1492,559,1,0
0,39,84.68934,0,1,0,90,0,0,449,0,1,1,1,0,1,1,368,318,1008,635,0,0
0,34,96.8379,0,1,0,100,0,0,0,0,1,0,1,1,1,0,394,259,943,552,1,0
0,35,69.10764,0,1,0,100,0,0,7,0,1,0,2,0,1,1,290,382,877,929,0,0
2,26,67.02153,0,0,0,100,0,1,946,1,1,1,3,0,1,1,375,254,610,621,1,1
3,25,87.85397,0,0,1,100,0,1,3,1,0,0,3,0,0,0,400,548,946,802,0,0
0,25,75.44229,0,0,0,100,0,1,0,1,1,0,1,0,1,1,431,705,2875,976,0,0
3,33,68.51153,0,1,0,100,0,0,0,0,1,0,1,0,1,0,486,385,708,495,0,0
1,37,73.07402,0,1,0,100,0,1,0,0,1,1,3,0,1,0,369,353,670,820,1,1
0,25,68.3009,0,0,0,100,0,1,678,0,1,1,3,0,0,0,242,247,1228,445,1,1
2,30,64.01436,0,1,0,100,0,1,329,1,1,1,1,0,1,1,446,674,1169,724,1,0
0,38,70.91958,0,1,0,90,1,1,216,1,1,1,3,0,1,1,222,425,709,526,1,0
1,25,66.07838,1,1,0,100,0,1,358,0,0,1,3,0,1,0,332,227,664,635,1,1
3,33,79.80141,0,1,0,100,0,0,19,0,1,0,1,1,1,1,423,565,1066,1345,1,0
0,31,87.16052,0,0,1,100,0,0,9,0,1,0,1,0,1,0,232,634,737,773,1,0
0,34,73.12369,0,1,0,100,0,1,870,0,0,1,3,0,0,0,286,202,709,780,1,0
0,19,66.66835,0,1,0,90,0,1,155,1,1,1,2,0,0,0,411,441,634,797,1,0
3,34,43.98176,0,0,1,100,0,1,53,0,1,1,2,0,1,0,242,299,1378,1174,0,0
2,45,76.64769,0,1,0,100,0,1,293,0,1,1,3,0,0,0,296,310,770,1049,1,1
2,43,70.03749,0,1,0,100,0,1,968,0,1,1,3,0,1,0,312,306,953,1293,1,1
0,34,89.05117,0,1,0,90,0,1,161,0,1,1,3,0,0,0,201,392,1201,463,1,1
0,23,89.62778,0,1,1,100,0,0,20,1,1,0,1,0,1,1,396,552,696,1600,1,1
2,40,75.61842,0,1,0,100,0,1,265,0,0,1,3,0,0,0,385,540,675,523,1,1
2,36,76.45762,0,0,0,100,0,1,406,0,1,1,3,0,1,0,223,231,811,616,1,1
0,36,69.90311,0,1,0,100,0,1,155,0,1,1,1,0,1,1,290,762,933,833,0,0
2,46,79.82767,0,1,0,100,0,1,86,0,1,1,3,1,1,0,201,374,1616,1263,1,1
0,29,72.04491,0,1,0,100,0,0,0,0,1,0,1,0,1,0,269,390,624,605,0,0
1,31,61.4114,0,1,0,80,0,1,363,0,0,1,3,0,1,1,199,278,492,1117,1,0
3,33,73.17253,0,1,0,100,0,1,879,0,0,1,3,0,1,1,195,135,946,1145,1,0
3,40,87.06931,0,1,0,81,0,1,1155,0,1,1,3,0,1,0,326,351,2516,1014,1,0
3,34,84.49794,0,1,0,90,0,0,0,0,1,0,1,0,0,1,507,440,2760,1094,0,0
0,29,67.90163,0,0,1,100,0,1,256,0,1,1,3,0,1,0,324,987,738,844,0,0
3,31,64.85852,1,0,0,100,0,1,0,0,1,0,1,0,0,1,359,292,2903,930,1,1
0,28,67.06145,0,0,0,100,1,1,827,1,0,1,3,1,0,1,304,291,676,576,1,1
3,23,74.37093,0,1,0,90,1,1,1134,0,1,1,3,0,1,0,192,334,1174,2119,1,0
3,50,71.78797,0,1,0,100,0,0,0,0,1,0,1,0,1,0,432,570,2149,1083,1,1
3,24,113.32181,0,1,0,100,0,1,0,0,1,1,3,0,1,0,355,589,811,1191,1,0
3,47,94.00822,0,1,0,90,0,1,804,0,1,1,3,0,0,0,479,589,744,461,1,1
2,39,70.8851,0,0,0,90,1,1,249,0,1,1,3,0,1,0,191,387,2601,1172,1,0
0,19,62.14383,0,1,0,100,0,1,0,1,1,1,3,0,0,1,195,299,1110,173,1,0
1,26,69.06146,0,1,0,100,0,0,9,0,1,0,1,0,1,0,459,336,2603,1284,0,0
1,32,78.77422,0,1,0,100,0,0,1,0,1,1,1,1,1,0,381,294,795,1265,1,0
0,33,73.4303,0,1,0,100,0,1,233,0,1,0,2,0,1,0,365,565,540,1327,1,0
3,24,85.85487,0,1,1,100,0,0,13,0,1,0,1,0,0,1,322,436,947,549,1,0
2,45,83.84176,0,1,0,100,0,1,94,0,1,1,3,1,1,1,256,271,1155,1100,1,0
2,37,65.93831,0,1,0,100,0,0,400,1,1,0,3,0,1,0,248,630,874,1641,0,0
3,35,89.27958,0,0,1,100,0,1,2,0,1,0,1,1,0,1,438,553,833,1108,0,0
0,26,60.16344,0,0,0,100,0,1,426,0,1,1,2,0,1,0,286,366,626,661,1,1
3,32,88.2912,0,1,0,100,0,0,0,0,1,0,1,0,1,0,439,475,1241,624,1,1
3,28,84.57673,0,1,0,100,0,1,336,0,1,1,3,0,1,0,204,359,1189,679,1,0
3,29,68.94419,0,1,0,100,0,1,945,0,1,1,3,0,1,0,180,499,541,705,0,0
0,26,58.45537,0,1,0,100,0,0,1,0,1,0,1,0,0,0,399,766,740,596,1,0
2,37,79.78631,0,0,0,100,0,1,1009,0,1,1,3,0,1,1,330,437,817,1602,0,0
0,34,68.27678,0,1,0,100,0,0,397,0,1,0,3,0,0,0,300,470,1256,474,0,0
0,35,74.57463,0,1,0,90,0,1,442,0,1,1,3,0,1,0,266,367,877,635,1,1
1,23,62.14183,0,1,0,100,0,0,0,1,1,0,3,1,1,1,236,346,644,1265,1,0
2,29,88.76373,0,1,0,100,0,0,14,0,1,0,1,0,1,1,224,475,946,966,1,1
3,36,69.23916,1,0,0,100,0,1,286,0,1,1,3,0,1,1,224,294,1861,1239,1,1
1,37,81.5045,0,0,0,100,0,1,405,0,1,1,3,0,1,0,191,247,713,819,1,1
3,34,70.42456,0,1,0,100,1,1,795,0,1,1,2,0,1,0,277,243,711,1925,1,1
3,35,83.62555,0,1,1,100,0,1,788,0,1,1,3,0,1,0,488,362,1172,1218,1,1
0,32,86.79984,0,1,0,100,0,1,314,0,1,1,3,0,1,0,232,498,429,569,1,1
0,34,71.88221,0,1,0,100,0,1,152,0,0,1,3,0,0,0,172,335,1006,684,1,0
2,23,76.37059,0,1,1,100,0,1,451,0,1,0,1,0,1,0,239,774,981,914,1,1
1,27,84.11162,0,0,1,100,0,1,786,1,0,1,2,0,1,1,252,474,1810,1529,1,0
3,34,59.267,0,1,0,100,0,1,255,0,1,1,2,0,1,0,393,293,588,822,1,1
0,36,104.49426,0,0,0,100,0,1,271,0,1,1,3,1,1,0,376,322,1972,1049,1,1
0,39,68.53678,0,0,0,90,0,1,186,0,1,1,2,0,1,1,388,302,662,1254,1,0
2,44,88.75059,0,1,0,100,0,1,1080,0,1,1,2,0,1,0,217,367,966,846,1,0
0,34,69.04495,0,1,0,100,0,1,350,0,1,0,2,0,1,1,113,355,813,983,1,0
1,35,77.45949,0,1,0,100,0,1,979,0,1,0,2,1,1,0,188,309,1172,533,1,1
0,34,53.11891,0,1,0,90,0,1,260,1,1,1,3,0,0,0,210,404,1217,617,1,0
2,34,83.71409,0,1,0,100,0,0,0,0,1,0,1,0,1,0,351,268,1174,1210,1,1
2,49,81.21403,0,0,0,100,0,1,254,1,1,1,2,0,1,1,521,526,717,1427,0,0
2,37,61.87277,0,1,0,100,1,1,12,1,1,0,1,0,1,0,316,242,875,886,0,0
0,41,65.34418,0,0,0,100,0,1,4,1,1,1,3,0,1,0,304,777,678,830,1,1
0,32,69.25888,0,1,0,100,0,1,749,0,1,1,3,0,1,0,318,324,1211,626,1,0
2,24,99.43618,0,1,0,100,0,1,145,0,1,1,2,1,1,0,232,379,778,1930,0,0
3,31,70.47508,0,0,1,100,0,0,0,0,1,0,1,0,1,0,227,658,947,1522,0,0
1,27,74.53556,0,0,0,100,0,1,460,0,0,1,1,0,1,1,372,528,1469,986,1,1
0,35,67.86423,0,1,0,100,0,1,720,0,1,1,3,0,1,1,286,273,936,1081,1,1
1,32,74.36618,0,1,0,100,0,1,305,0,1,1,3,0,1,0,222,443,1256,767,1,0
3,28,72.13448,0,1,0,100,0,1,0,0,1,0,2,0,1,1,380,702,616,754,1,1
0,36,63.72913,0,0,0,100,0,0,18,1,0,0,1,0,1,0,235,472,1225,884,0,0
2,30,79.8619,0,1,0,90,0,1,895,0,1,1,3,0,1,0,332,326,3335,708,1,0
1,31,83.96954,0,1,0,100,0,1,1022,0,1,1,3,0,1,0,285,213,592,661,1,1
1,43,81.77476,0,1,0,100,0,1,185,0,1,1,3,0,1,0,252,316,1720,631,0,0
0,29,70.93737,0,1,0,100,1,1,1299,0,1,1,3,0,1,0,330,370,799,903,1,1
0,20,51.38657,0,0,1,100,0,1,329,0,1,1,3,0,0,1,246,361,751,808,1,0
0,39,64.47015,0,1,0,100,0,1,780,0,0,1,3,0,1,0,413,562,701,1532,0,0
3,22,64.21374,0,1,0,100,0,1,902,0,1,1,3,0,1,0,171,172,868,971,1,1
2,32,60.28859,0,1,0,100,0,1,363,0,1,1,3,0,1,0,316,469,757,894,1,0
3,42,73.84021,0,1,0,90,0,1,125,0,1,1,3,0,1,0,198,376,1260,635,1,1
1,39,73.07292,1,1,0,100,0,0,0,1,1,0,1,0,1,1,382,778,745,374,1,1
2,33,77.15463,0,1,0,90,0,0,14,0,1,0,1,0,1,1,274,562,762,689,0,0
3,39,69.22605,0,0,0,90,0,1,1090,0,0,0,3,0,1,1,350,376,1085,1557,1,1
3,34,70.02632,0,0,1,90,0,0,0,0,0,0,1,0,1,0,472,616,726,638,0,0
0,38,77.00913,0,0,1,90,0,1,804,0,1,1,3,0,1,1,165,245,671,629,1,1
3,33,65.56895,0,0,0,100,0,0,108,1,1,1,2,0,1,0,171,413,986,584,1,1
2,35,72.64392,0,1,0,90,0,1,896,0,1,1,3,0,1,1,253,310,590,1456,1,1
3,28,70.6994,0,1,0,100,0,0,0,0,1,1,1,0,1,0,433,555,853,627,0,0
3,32,115.48092,0,1,0,90,0,1,202,1,0,0,3,0,1,1,213,333,792,1312,0,0
0,37,81.75097,0,1,0,90,0,1,13,0,1,0,2,1,1,0,421,404,645,644,0,0
0,30,61.58274,0,1,0,100,0,1,88,0,1,1,2,0,0,0,251,410,1169,539,1,0
3,31,62.00932,0,1,0,90,0,0,0,0,1,0,1,0,0,0,322,402,715,1100,1,0
0,42,55.5504,0,1,0,100,0,0,947,1,1,1,3,0,1,0,168,475,704,854,1,1
0,24,85.1466,0,0,0,90,0,1,435,0,1,1,3,0,1,1,234,365,1142,676,1,1
2,43,70.26093,0,1,0,90,0,1,0,0,1,1,1,0,1,0,229,610,791,1129,1,0
3,33,79.74463,0,0,0,100,0,1,458,0,1,1,2,0,1,0,423,479,1162,594,1,0
0,29,55.99957,0,0,0,100,0,0,0,1,1,0,1,0,1,0,420,494,943,569,1,0
3,33,68.39566,0,0,0,100,0,0,2,0,0,0,1,0,1,1,555,633,605,1168,0,0
2,31,82.13938,0,1,0,100,0,1,290,0,1,0,3,0,1,0,253,410,680,548,0,0
0,34,80.43027,0,1,0,100,0,1,534,0,1,1,2,1,0,0,391,223,1724,552,1,0
0,43,103.464,0,1,0,90,0,0,1141,1,0,1,3,0,1,0,237,400,1596,1036,1,1
3,36,80.23773,0,1,0,90,0,0,0,0,1,0,1,0,1,0,486,674,846,1004,1,1
3,25,76.34873,0,1,0,100,0,0,0,0,1,0,1,0,1,0,287,534,929,1201,1,1
0,37,70.88267,0,0,1,100,0,1,18,1,1,1,1,0,0,0,263,502,1354,1132,0,0
2,42,68.80449,0,1,0,100,0,1,1068,0,1,1,3,0,1,0,254,683,707,1004,1,0
0,34,91.11567,0,0,0,100,0,0,0,0,1,0,1,0,1,0,462,623,955,465,0,0
3,36,81.25353,0,1,0,100,0,0,21,0,1,0,2,0,1,0,192,335,925,1101,1,0
1,38,65.53429,0,1,0,100,0,1,335,0,1,1,1,0,0,0,425,854,895,1140,1,1
1,55,75.67121,0,0,0,90,0,1,121,1,1,1,3,0,1,0,197,405,636,939,1,0
2,32,95.02409,0,1,0,100,0,0,0,0,1,0,1,0,1,1,421,553,1100,607,0,0
0,33,84.24583,0,1,0,90,0,1,906,0,1,1,3,0,1,0,211,262,2013,959,1,1
2,37,97.06789,0,1,0,100,0,1,26,0,1,1,1,0,1,0,462,307,1149,1191,0,0
0,26,97.19364,0,1,0,100,0,0,0,1,1,0,1,0,1,1,313,381,856,648,0,0
2,34,82.81956,0,0,0,90,0,1,701,0,1,1,3,0,0,1,403,322,782,778,1,0
3,42,81.17724,0,1,0,90,0,1,156,0,1,1,2,0,1,0,474,286,1005,993,1,0
0,40,88.11344,0,1,0,90,0,1,767,0,1,1,3,1,1,0,254,322,819,643,1,0
3,36,71.07513,0,0,0,100,0,1,1280,1,1,1,3,0,1,1,209,163,665,859,1,0
2,33,59.64418,0,0,0,90,0,1,951,0,1,1,2,0,1,0,147,284,1612,632,0,0
2,43,73.12514,0,1,0,90,0,1,1102,0,1,1,3,0,1,0,252,412,714,1187,1,1
1,35,60.82714,0,1,0,100,0,1,833,0,1,1,3,0,1,0,221,227,979,1179,1,1
3,38,81.79303,0,1,0,100,0,1,323,0,1,1,3,0,1,0,244,446,891,946,1,0
0,38,69.487,0,0,0,100,0,1,0,0,1,1,2,0,1,1,173,335,687,967,1,1
2,39,67.69531,0,0,0,90,0,1,767,1,0,1,2,0,1,1,359,210,1055,621,1,0
3,44,99.52192,0,0,0,100,0,1,817,0,1,0,1,0,1,0,296,474,580,1330,0,0
1,41,61.96268,0,0,0,90,1,1,0,1,0,0,1,0,1,1,240,308,948,730,1,1
0,41,71.1801,0,1,0,100,0,1,841,0,1,1,3,0,1,0,421,331,1713,1050,0,0
3,35,78.17948,0,1,0,90,0,0,0,0,1,1,3,0,1,0,141,228,1169,934,1,1
0,31,117.48198,0,1,0,100,0,1,28,1,1,0,3,0,0,0,294,293,904,905,1,1
1,31,68.84291,0,1,0,90,0,1,962,0,0,1,3,0,0,0,216,226,508,1029,1,1
2,42,88.57743,0,1,0,90,0,0,0,0,1,0,1,0,1,1,176,500,538,538,1,0
1,36,91.4625,0,0,0,100,0,1,863,0,1,1,3,0,0,0,226,275,1156,1260,1,1
0,29,79.43003,0,1,0,100,1,1,0,1,1,1,1,0,1,0,220,532,1680,521,1,0
0,45,69.41836,0,1,0,90,0,1,274,0,1,1,3,0,1,0,262,361,1652,957,1,1
1,34,72.58016,0,0,0,100,0,1,451,0,1,1,1,0,1,0,174,345,1040,643,0,0
0,39,71.15134,0,1,0,100,0,1,961,0,1,1,2,0,1,0,342,289,1046,1314,1,1
2,37,72.90489,0,1,0,90,1,1,779,1,1,1,3,0,1,0,228,286,2553,718,1,1
0,28,59.82955,1,0,1,100,0,1,101,1,1,1,3,0,1,0,216,331,984,817,1,1
0,34,79.39988,0,0,0,90,0,1,938,0,0,1,3,0,1,0,181,357,1794,1005,0,0
1,34,76.36079,0,0,0,100,0,1,414,0,1,1,2,0,1,1,297,466,733,1653,1,0
2,25,53.80918,0,0,0,100,0,1,103,1,0,1,3,0,1,1,226,550,1357,751,1,0
1,33,66.77681,0,1,0,90,0,1,73,1,1,1,3,0,0,1,236,348,816,520,1,0
0,31,64.76111,0,1,0,90,0,1,420,0,1,1,2,0,0,1,293,384,1122,1419,0,0
0,33,77.05068,0,0,0,100,0,0,0,0,1,0,1,0,1,0,363,554,1087,1083,0,0
2,39,81.88614,0,1,0,100,1,1,1686,0,1,1,3,0,1,0,217,309,1399,1048,1,1
1,26,72.50202,0,1,1,90,0,0,0,0,0,0,1,0,1,1,288,429,1738,861,0,0
0,28,62.76523,0,0,0,100,0,1,794,1,0,1,3,0,1,0,292,257,1421,602,1,1
2,40,78.71637,0,1,0,100,0,1,0,0,1,0,1,0,1,0,224,415,1544,566,0,0
0,37,49.06047,0,0,0,100,0,0,13,0,1,0,1,1,1,1,367,210,862,568,0,0
3,29,69.99312,0,0,0,100,0,1,402,0,1,1,2,1,1,1,281,515,1527,676,1,1
3,27,83.30065,0,0,0,100,0,1,768,0,1,0,3,0,1,0,445,574,915,945,0,0
0,29,58.25191,0,1,0,90,0,0,0,1,1,0,1,0,0,1,334,525,702,636,1,0
0,28,74.69997,0,0,0,100,0,1,1051,0,1,1,3,1,0,0,149,303,778,1335,0,0
3,48,65.91747,0,0,0,100,0,1,0,0,1,1,2,0,1,1,464,391,1166,856,0,0
1,33,76.56651,0,1,0,90,0,1,0,0,1,1,2,0,1,1,368,334,890,998,1,1
3,36,95.20829,0,0,0,100,0,0,0,1,1,0,1,0,1,1,251,322,614,697,0,0
2,30,64.35207,0,1,0,100,0,1,717,1,1,1,3,0,1,0,468,295,495,529,1,1
0,41,77.05717,1,1,0,90,0,1,329,0,1,1,3,0,1,0,255,497,1104,485,0,0
2,27,82.39625,0,1,0,100,0,1,382,0,1,1,3,0,1,1,359,267,1106,1789,1,1
0,56,65.62021,0,1,0,100,0,1,0,0,1,1,3,0,0,0,281,305,961,1170,1,1
2,43,59.74281,0,0,0,100,0,1,169,1,0,1,3,0,1,1,396,335,1873,1139,1,0
3,29,74.62376,0,0,0,90,0,1,387,0,1,1,2,0,1,0,277,332,1485,557,1,0
3,38,74.27187,0,1,0,100,0,1,522,0,1,1,3,0,1,1,196,237,1243,934,1,0
3,31,84.96438,0,1,0,100,1,0,15,0,1,1,1,0,1,0,334,531,493,1139,0,0
3,46,71.7602,0,1,0,100,0,1,245,0,1,1,2,0,1,0,234,427,1354,1018,1,1
1,47,76.86614,0,1,1,100,0,0,30,0,1,0,1,0,1,0,313,721,1163,615,1,1
1,40,66.99352,0,0,0,100,0,1,856,0,1,1,3,0,0,0,155,269,686,919,1,0
2,37,83.88673,0,1,1,100,0,1,755,0,1,1,3,0,1,0,257,311,817,1061,1,1
2,37,86.83692,0,0,0,90,0,1,96,1,0,1,2,0,0,1,443,376,998,1048,1,0
1,38,73.88874,0,0,1,90,0,1,427,1,0,1,2,0,0,0,270,316,528,1137,1,0
3,26,61.56083,0,0,0,100,0,1,5,0,0,1,1,0,1,0,391,330,1875,877,1,1
1,28,81.58524,0,1,0,100,0,0,0,1,0,0,1,0,1,1,218,404,833,626,1,0
0,37,72.70419,0,1,0,100,0,1,413,1,1,0,1,0,0,0,419,362,697,1517,0,0
0,25,80.28131,0,1,0,100,0,0,20,0,1,0,1,0,0,0,412,921,874,1697,1,1
2,19,85.34069,0,0,0,100,0,0,0,1,1,0,1,0,0,0,411,727,450,489,1,0
2,41,56.35729,0,0,0,100,0,0,0,1,0,0,1,0,1,1,427,373,1971,1505,0,0
3,37,63.61946,0,1,0,100,1,0,0,0,1,0,1,0,1,0,429,676,1243,665,1,1
2,28,59.10218,0,1,0,100,0,1,379,0,1,1,3,0,1,0,217,303,595,674,1,1
0,36,89.11702,0,1,1,90,0,1,831,0,1,0,3,0,1,1,355,583,810,737,0,0
3,42,67.76677,0,0,0,100,0,1,1051,1,1,1,3,0,1,1,203,499,570,829,0,0
1,27,64.16042,0,1,0,100,0,1,145,0,1,1,3,0,1,1,341,711,929,617,1,0
2,29,91.79744,0,0,0,90,0,0,3,1,1,0,1,0,1,0,380,527,606,1049,0,0
0,28,79.92738,0,0,0,90,0,1,292,1,0,1,2,0,1,0,323,313,669,803,1,1
3,37,88.83734,0,1,0,100,0,1,27,0,1,0,1,0,0,0,370,457,628,473,1,0
3,22,63.10083,0,1,0,90,0,1,0,0,1,0,2,0,0,0,259,296,1050,1198,0,0
2,45,78.65059,0,1,0,100,0,1,16,0,1,0,2,0,1,0,477,404,889,2044,0,0
3,20,89.2757,0,1,0,100,1,0,131,0,1,0,1,0,1,1,267,350,1564,658,0,0
0,36,98.76928,0,1,0,100,0,1,410,0,1,1,3,0,1,0,292,407,1110,1142,1,1
1,29,62.19972,0,0,0,100,0,1,1244,1,1,0,3,0,1,1,484,704,791,538,0,0
3,41,85.62482,0,0,0,100,0,1,3,1,1,0,2,0,1,0,257,468,773,497,1,0
0,30,93.23624,0,0,0,90,0,1,0,1,1,1,3,0,0,1,342,601,677,520,1,0
3,42,103.24096,0,1,0,100,1,1,1030,0,1,1,3,0,1,0,155,247,2304,610,1,1
2,37,73.81516,0,1,1,100,0,1,476,1,1,1,2,0,0,0,279,534,1458,1067,1,1
0,18,71.51019,0,0,0,100,0,1,664,0,1,1,1,0,1,0,326,482,676,646,1,1
0,29,76.39738,0,0,0,100,0,1,880,0,0,1,2,0,1,0,247,347,753,1006,0,0
3,43,59.50342,0,1,0,100,0,1,368,0,1,1,3,0,1,0,160,267,738,794,1,0
3,34,70.33159,0,0,0,90,0,1,935,0,1,1,3,0,1,0,251,324,973,1091,0,0
0,29,68.65465,0,1,1,100,0,1,668,0,1,1,3,1,1,0,175,276,536,1379,1,1
2,28,75.7231,0,1,0,100,0,1,24,0,1,0,1,0,0,0,314,567,1634,542,0,0
3,37,80.7977,0,1,0,90,0,1,5,1,1,0,1,0,1,1,288,286,665,802,0,0
3,42,77.8282,0,1,0,90,1,1,301,0,1,1,3,0,1,0,224,232,1205,1294,1,0
3,38,81.6437,0,1,0,100,0,1,748,0,1,1,3,0,1,0,273,319,1644,823,1,1
3,25,88.49492,0,1,1,100,0,1,0,0,1,1,1,0,1,0,500,444,559,799,0,0
2,28,67.62634,0,1,0,100,0,1,911,1,1,1,3,0,1,0,250,226,1218,1809,1,1
0,23,76.13047,0,0,0,100,0,1,716,1,1,1,3,0,0,0,334,336,769,622,1,0
0,32,80.30578,0,0,0,90,0,1,149,0,1,1,3,0,0,0,200,503,690,913,1,0
0,39,86.92864,0,1,0,100,0,1,11,0,1,1,3,0,1,0,299,297,558,896,0,0
3,26,65.94899,0,1,0,100,0,0,78,1,0,1,2,0,1,1,261,360,1342,368,0,0
3,31,78.26929,0,1,0,100,0,1,96,0,1,1,3,0,1,0,225,470,598,1177,1,1
0,38,74.76724,0,1,0,90,0,1,9,0,0,0,3,0,1,0,161,529,1425,797,1,0
3,25,85.92357,0,1,1,100,0,1,372,0,1,1,3,0,1,1,250,351,4546,876,1,0
0,28,62.13081,0,0,0,100,0,1,5,0,1,0,1,0,1,0,289,252,739,732,1,0
3,55,74.20797,0,1,0,100,0,1,1,0,0,0,2,0,0,1,338,407,845,1369,1,0
1,32,73.03165,0,0,0,100,0,0,0,1,1,1,1,0,1,0,220,671,434,1773,0,0
3,34,70.08543,0,1,0,100,0,1,426,0,1,1,3,1,1,0,170,213,1548,962,1,0
0,40,68.90727,0,0,0,100,0,1,1360,1,1,1,3,1,1,0,309,587,801,1043,1,0
0,38,85.42237,0,0,1,100,0,1,1017,0,1,1,3,1,0,0,255,198,1186,761,1,0
0,26,66.50692,0,1,0,100,0,0,0,1,0,0,1,0,0,0,237,620,719,600,0,0
2,20,86.49884,0,1,0,90,0,0,0,1,0,0,1,0,1,0,244,230,779,945,1,1
0,29,68.26537,0,0,0,100,0,0,0,1,1,0,1,0,0,1,214,390,1046,434,1,1
3,42,62.45896,0,1,0,100,0,1,872,0,1,1,3,0,1,0,272,382,1383,908,1,1
0,36,66.5191,0,0,0,90,0,1,12,1,1,0,1,0,0,0,560,431,801,532,1,0
0,28,70.52933,0,1,0,90,0,1,19,0,0,1,3,0,0,1,186,342,1182,754,1,1
3,44,74.41561,0,1,0,100,0,1,394,0,1,0,2,0,0,0,297,986,595,1067,1,1
0,35,79.36288,0,0,0,100,1,1,797,1,1,0,1,0,1,1,232,300,2174,1061,1,1
0,21,66.65813,0,0,0,90,0,0,4,1,1,1,2,0,1,1,204,340,1629,962,0,0
0,30,69.75274,1,0,0,90,0,0,5,1,1,0,1,0,0,1,401,604,655,433,0,0
2,42,84.68126,0,0,0,100,0,0,0,1,0,0,1,0,1,0,510,364,1854,677,1,1
0,33,75.70196,0,1,0,100,0,0,0,1,1,0,1,0,1,0,426,486,678,515,1,1
0,29,59.95815,0,1,0,100,0,1,472,0,1,1,3,0,0,1,371,249,1704,615,0,0
3,31,62.60675,0,0,0,100,0,1,64,0,0,1,3,0,1,0,244,402,2441,1159,0,0
2,27,81.08327,0,1,0,90,0,0,0,0,0,0,3,0,1,0,355,266,859,1003,1,1
1,40,67.14398,0,0,0,100,0,1,465,0,0,1,3,0,1,0,214,363,711,723,1,0
0,25,71.8605,0,1,0,100,0,1,0,0,1,1,1,1,0,0,189,368,782,568,1,1
1,43,90.89343,0,0,0,100,0,1,112,1,0,1,1,0,1,1,360,234,1092,819,1,0
2,25,76.37806,0,1,0,100,0,1,810,0,1,0,1,0,1,0,384,510,650,757,0,0
2,35,65.4027,1,0,0,100,0,1,485,0,1,1,3,0,1,0,211,387,773,733,0,0
2,30,84.01618,0,1,0,100,0,1,293,0,1,1,3,1,1,1,147,388,828,361,1,0
1,33,73.53374,0,1,0,100,0,0,24,0,1,0,1,0,0,0,259,505,1830,1505,1,0
0,33,77.51355,0,1,0,100,0,0,0,0,1,1,1,0,0,0,421,486,1263,612,1,1
0,48,72.4622,0,1,0,100,0,0,350,0,1,0,1,1,1,0,378,473,1200,988,0,0
0,56,56.46226,0,1,0,100,0,1,654,0,1,1,3,0,1,0,167,246,625,563,1,0
